OBJECTID,DevEUI,Temperature,Humidity,VDD,Distance,Pressure,Timestamp
736,a81758fffe03e451,-2.6,78,3567,5000,1019.239,2020/02/17 13:55:25.911+00
737,a81758fffe037506,25.6,33,,,,2020/02/17 14:00:54.444+00
738,a81758fffe03e451,-1.9,79,3570,5000,1019.15,2020/02/17 14:05:25.934+00
739,a81758fffe03e451,-1.5,78,3570,5000,1019.25,2020/02/17 14:15:25.907+00
740,a81758fffe03e451,-1.5,78,3572,5000,1019.23,2020/02/17 14:25:25.885+00
741,a81758fffe03e451,-1.4,78,3572,5000,1019.336,2020/02/17 14:35:25.859+00
742,a81758fffe03e451,-0.6,78,3570,5000,1019.303,2020/02/17 14:45:25.834+00
743,a81758fffe03e451,0.3,78,3572,5000,1019.423,2020/02/17 14:55:25.773+00
744,a81758fffe03e451,0.6,78,3575,5000,1019.493,2020/02/17 15:05:25.744+00
745,a81758fffe03e451,0.8,78,3575,5000,1019.617,2020/02/17 15:15:25.720+00
746,a81758fffe03e451,0.9,78,3575,5000,1019.728,2020/02/17 15:25:25.690+00
747,a81758fffe03e451,1.1,78,3575,5000,1019.928,2020/02/17 15:35:25.670+00
748,a81758fffe03e451,1.6,78,3578,5000,1019.987,2020/02/17 15:45:25.638+00
749,a81758fffe03e451,1.3,77,3575,5000,1019.932,2020/02/17 15:55:25.617+00
750,a81758fffe03e451,1,77,3578,5000,1019.822,2020/02/17 16:05:25.628+00
751,a81758fffe03e451,0.9,77,3578,5000,1020.052,2020/02/17 16:15:25.598+00
752,a81758fffe037506,25.8,33,,,,2020/02/17 16:15:53.895+00
753,a81758fffe03e451,0.8,77,3578,5000,1019.629,2020/02/17 16:25:25.566+00
754,a81758fffe03e451,0.8,76,3578,5000,1019.997,2020/02/17 16:35:25.510+00
755,a81758fffe03e451,0.7,76,3575,5000,1020.075,2020/02/17 16:45:25.487+00
756,a81758fffe03e451,0.8,76,3578,5000,1020.055,2020/02/17 16:55:25.457+00
757,a81758fffe03e451,0.8,76,3580,5000,1020.03,2020/02/17 17:05:25.426+00
758,a81758fffe03e451,1,76,3580,5000,1020.22,2020/02/17 17:15:25.403+00
759,a81758fffe03e451,1.4,75,3578,5000,1020.231,2020/02/17 17:25:25.374+00
760,a81758fffe03e451,1.3,75,3578,5000,1020.253,2020/02/17 17:35:25.346+00
761,a81758fffe03e451,1.3,75,3580,5000,1020.357,2020/02/17 17:45:25.367+00
762,a81758fffe03e451,1.3,75,3578,5000,1020.328,2020/02/17 17:55:25.331+00
763,a81758fffe03e451,1,75,3578,5000,1020.652,2020/02/17 18:05:25.307+00
764,a81758fffe03e451,1,75,3578,5000,1020.787,2020/02/17 18:15:25.241+00
765,a81758fffe037506,25.7,33,,,,2020/02/17 18:15:53.403+00
766,a81758fffe03e451,0.9,75,3578,5000,1020.74,2020/02/17 18:25:25.218+00
767,a81758fffe03e451,0.4,75,3578,5000,1021.045,2020/02/17 18:35:25.190+00
768,a81758fffe03e451,-0.3,74,3578,5000,1021.303,2020/02/17 18:45:25.165+00
769,a81758fffe03e451,-0.8,74,3578,5000,1021.528,2020/02/17 18:55:25.144+00
770,a81758fffe03e451,-1,74,3578,5000,1021.731,2020/02/17 19:05:25.119+00
771,a81758fffe03e451,-1.2,74,3578,5000,1022.16,2020/02/17 19:15:25.138+00
772,a81758fffe03e451,-1.4,74,3575,5000,1022.233,2020/02/17 19:25:25.102+00
773,a81758fffe03e451,-1.5,74,3578,5000,1022.583,2020/02/17 19:35:25.043+00
774,a81758fffe03e451,-2,74,3578,5000,1023.001,2020/02/17 19:45:25.027+00
775,a81758fffe037506,25.6,33,,,,2020/02/17 19:45:53.049+00
776,a81758fffe03e451,-2.2,74,3575,5000,1023.168,2020/02/17 19:55:24.996+00
777,a81758fffe03e451,-2.4,73,3575,5000,1023.165,2020/02/17 20:05:24.982+00
778,a81758fffe03e451,-2.8,73,3575,5000,1023.647,2020/02/17 20:15:24.957+00
779,a81758fffe03e451,-3.1,73,3572,5000,1023.735,2020/02/17 20:25:24.972+00
780,a81758fffe037506,25.6,33,,,,2020/02/17 20:30:52.859+00
781,a81758fffe03e451,-3.5,73,3572,5000,1024.246,2020/02/17 20:35:24.943+00
782,a81758fffe03e451,-3.8,73,3572,5000,1024.397,2020/02/17 20:45:24.886+00
783,a81758fffe03e451,-4.1,73,3572,5000,1024.796,2020/02/17 20:55:24.872+00
784,a81758fffe03e451,-4.5,73,3575,5000,1024.964,2020/02/17 21:05:24.844+00
785,a81758fffe03e451,-4.7,73,3572,5000,1025.089,2020/02/17 21:15:24.827+00
786,a81758fffe03e451,-5,72,3572,5000,1025.549,2020/02/17 21:25:24.809+00
787,a81758fffe03e451,-5.3,72,3570,5000,1025.99,2020/02/17 21:35:24.791+00
788,a81758fffe03e451,-5.5,72,3572,5000,1026.192,2020/02/17 21:45:24.810+00
789,a81758fffe03e451,-5.8,72,3570,5000,1026.366,2020/02/17 21:55:24.857+00
790,a81758fffe03e451,-6.1,72,3567,5000,1026.633,2020/02/17 22:05:24.826+00
791,a81758fffe03e451,-6.2,72,3567,5000,1026.997,2020/02/17 22:15:24.725+00
792,a81758fffe03e451,-6.6,72,3570,5000,1027.276,2020/02/17 22:25:24.698+00
793,a81758fffe03e451,-6.7,72,3570,5000,1027.591,2020/02/17 22:35:24.685+00
794,a81758fffe03e451,-6.9,72,3567,5000,1027.746,2020/02/17 22:45:24.660+00
795,a81758fffe03e451,-7,72,3567,5000,1027.99,2020/02/17 22:55:24.644+00
796,a81758fffe03e451,-7.2,72,3565,5000,1028.271,2020/02/17 23:05:24.631+00
797,a81758fffe03e451,-7.4,72,3567,5000,1028.626,2020/02/17 23:15:24.652+00
798,a81758fffe03e451,-7.6,72,3567,5000,1028.817,2020/02/17 23:25:24.638+00
799,a81758fffe03e451,-7.8,71,3567,5000,1029.159,2020/02/17 23:35:24.582+00
800,a81758fffe03e451,-8,71,3565,5000,1029.371,2020/02/17 23:45:24.563+00
801,a81758fffe03e451,-8.3,71,3565,5000,1029.48,2020/02/17 23:55:24.594+00
802,a81758fffe03e451,-8.5,71,3565,5000,1029.792,2020/02/18 00:05:24.574+00
803,a81758fffe03e451,-8.7,71,3565,5000,1029.87,2020/02/18 00:15:24.526+00
804,a81758fffe03e451,-8.8,71,3565,5000,1030.052,2020/02/18 00:25:24.507+00
805,a81758fffe03e451,-9,71,3562,5000,1030.251,2020/02/18 00:35:24.497+00
806,a81758fffe03e451,-9.1,71,3562,5000,1030.701,2020/02/18 00:45:24.477+00
807,a81758fffe03e451,-9.1,71,3562,5000,1030.771,2020/02/18 00:55:24.466+00
808,a81758fffe03e451,-9.1,71,3562,5000,1030.91,2020/02/18 01:05:24.460+00
809,a81758fffe03e451,-9.3,71,3562,5000,1031.225,2020/02/18 01:15:24.479+00
810,a81758fffe03e451,-9.5,71,3562,5000,1031.343,2020/02/18 01:25:24.465+00
811,a81758fffe03e451,-9.7,71,3562,5000,1031.576,2020/02/18 01:35:24.449+00
812,a81758fffe03e451,-10.2,71,3560,5000,1031.81,2020/02/18 01:45:24.436+00
813,a81758fffe03e451,-10.9,71,3562,5000,1031.961,2020/02/18 01:55:24.394+00
814,a81758fffe03e451,-11.1,72,3562,5000,1032.165,2020/02/18 02:15:24.374+00
815,a81758fffe03e451,-11,71,3560,5000,1032.545,2020/02/18 02:35:24.344+00
816,a81758fffe03e451,-11.3,71,3560,5000,1032.71,2020/02/18 02:45:24.339+00
817,a81758fffe03e451,-11.2,71,3560,5000,1032.696,2020/02/18 02:55:24.332+00
818,a81758fffe03e451,-11.4,71,3560,5000,1032.737,2020/02/18 03:05:24.326+00
819,a81758fffe03e451,-11.9,71,3557,5000,1032.991,2020/02/18 03:15:24.311+00
820,a81758fffe03e451,-12.3,71,3557,5000,1033.125,2020/02/18 03:25:24.343+00
821,a81758fffe03e451,-12.2,71,3557,5000,1033.332,2020/02/18 03:35:24.325+00
822,a81758fffe03e451,-12.5,71,3557,5000,1033.313,2020/02/18 03:45:24.283+00
823,a81758fffe03e451,-12.8,71,3557,5000,1033.535,2020/02/18 03:55:24.270+00
824,a81758fffe03e451,-12.9,71,3555,5000,1033.779,2020/02/18 04:05:24.264+00
825,a81758fffe03e451,-13.1,71,3557,5000,1034.035,2020/02/18 04:15:24.256+00
826,a81758fffe03e451,-13.4,71,3555,5000,1034.179,2020/02/18 04:25:24.288+00
827,a81758fffe03e451,-13.7,71,3555,5000,1034.373,2020/02/18 04:35:24.276+00
828,a81758fffe03e451,-14.3,71,3552,5000,1034.558,2020/02/18 04:45:24.274+00
829,a81758fffe03e451,-15.1,71,3552,5000,1034.653,2020/02/18 04:55:24.236+00
830,a81758fffe03e451,-15,72,3552,5000,1034.625,2020/02/18 05:05:24.233+00
831,a81758fffe03e451,-14.9,71,3552,5000,1034.825,2020/02/18 05:15:24.225+00
832,a81758fffe03e451,-15.6,71,3552,5000,1035.02,2020/02/18 05:25:24.221+00
833,a81758fffe03e451,-15.9,72,3549,5000,1035.141,2020/02/18 05:35:24.211+00
834,a81758fffe03e451,-16,72,3549,5000,1035.477,2020/02/18 05:45:24.257+00
835,a81758fffe03e451,-16,72,3549,5000,1035.629,2020/02/18 05:55:24.249+00
836,a81758fffe03e451,-16,72,3547,5000,1035.959,2020/02/18 06:05:24.212+00
837,a81758fffe03e451,-16.1,72,3547,5000,1036.136,2020/02/18 06:15:24.212+00
838,a81758fffe03e451,-17.4,71,3549,5000,1036.562,2020/02/18 06:25:24.199+00
839,a81758fffe03e451,-18.5,72,3547,5000,1036.705,2020/02/18 06:35:24.210+00
840,a81758fffe03e451,-18,72,3542,5000,1036.362,2020/02/18 06:45:24.243+00
841,a81758fffe03e451,-17.6,72,3542,5000,1036.375,2020/02/18 06:55:24.242+00
842,a81758fffe03e451,-17.5,72,3544,5000,1036.539,2020/02/18 07:05:24.238+00
843,a81758fffe03e451,-17.6,72,3542,5000,1036.571,2020/02/18 07:15:24.206+00
844,a81758fffe03e451,-18.4,71,3542,5000,1037.002,2020/02/18 07:25:24.206+00
845,a81758fffe03e451,-18.7,72,3542,5000,1037.17,2020/02/18 07:35:24.203+00
846,a81758fffe03e451,-18.9,72,3542,5000,1037.385,2020/02/18 07:45:24.210+00
847,a81758fffe03e451,-19.1,72,3542,5000,1037.609,2020/02/18 07:55:24.211+00
848,a81758fffe03e451,-19.3,72,3539,5000,1037.602,2020/02/18 08:05:24.256+00
849,a81758fffe03e451,-19.4,72,3539,5000,1037.79,2020/02/18 08:15:24.250+00
850,a81758fffe03e451,-19.5,72,3539,5000,1037.81,2020/02/18 08:25:24.268+00
851,a81758fffe03e451,-20.1,72,3539,5000,1038.532,2020/02/18 08:35:24.264+00
852,a81758fffe03e451,-20,72,3537,5000,1038.37,2020/02/18 08:45:24.233+00
853,a81758fffe03e451,-20,72,3534,5000,1038.861,2020/02/18 08:55:24.228+00
854,a81758fffe03e451,-20.2,72,3534,5000,1039.267,2020/02/18 09:05:24.234+00
855,a81758fffe03e451,-20.5,72,3534,5000,1040.12,2020/02/18 09:25:24.250+00
856,a81758fffe03e451,-20.3,72,3534,5000,1039.359,2020/02/18 09:45:24.253+00
857,a81758fffe03e451,-20.4,72,3537,5000,1039.726,2020/02/18 09:55:24.260+00
858,a81758fffe03e451,-20.8,72,3534,5000,1040.773,2020/02/18 10:05:24.316+00
859,a81758fffe03e451,-21.1,72,3532,5000,1041.715,2020/02/18 10:15:24.307+00
860,a81758fffe03e451,-21.3,72,3532,5000,1042.51,2020/02/18 10:25:24.289+00
861,a81758fffe03e451,-21.5,72,3527,5000,1043.056,2020/02/18 10:35:24.287+00
862,a81758fffe03e451,-21.7,72,3529,5000,1043.609,2020/02/18 10:45:24.297+00
863,a81758fffe03e451,-21.9,72,3527,5000,1044.311,2020/02/18 10:55:24.341+00
864,a81758fffe03e451,-21.8,72,3527,5000,1043.964,2020/02/18 11:05:24.355+00
865,a81758fffe03e451,-21.8,72,3527,5000,1044.02,2020/02/18 11:15:24.320+00
866,a81758fffe03e451,-21.8,72,3527,5000,1044.027,2020/02/18 11:25:24.325+00
867,a81758fffe03e451,-21.2,73,3527,5000,1042.737,2020/02/18 11:45:24.339+00
868,a81758fffe03e451,-19.9,75,3532,5000,1039.581,2020/02/18 12:05:24.350+00
869,a81758fffe03e451,-18.7,76,3537,5000,1038.807,2020/02/18 12:15:24.352+00
870,a81758fffe03e451,-17.8,76,3539,5000,1038.682,2020/02/18 12:25:24.358+00
871,a81758fffe03e451,-18.4,75,3539,5000,1038.801,2020/02/18 12:35:24.355+00
872,a81758fffe03e451,-19.1,74,3542,5000,1038.988,2020/02/18 12:45:24.394+00
873,a81758fffe03e451,-19.3,74,3537,5000,1039.096,2020/02/18 12:55:24.400+00
874,a81758fffe03e451,-19,74,3537,5000,1039.067,2020/02/18 13:05:24.396+00
875,a81758fffe03e451,-19,74,3537,5000,1039.024,2020/02/18 13:15:24.363+00
876,a81758fffe03e451,-18.5,74,3537,5000,1039.182,2020/02/18 13:25:24.363+00
877,a81758fffe037506,25.2,33,,,,2020/02/18 13:30:48.734+00
878,a81758fffe03e451,-18.1,73,3537,5000,1039.043,2020/02/18 13:35:24.364+00
879,a81758fffe03e451,-17.6,73,3537,5000,1038.96,2020/02/18 13:45:24.367+00
880,a81758fffe03e451,-16.9,73,3537,5000,1038.702,2020/02/18 13:55:24.369+00
881,a81758fffe037506,25.2,33,,,,2020/02/18 14:00:48.597+00
882,a81758fffe03e451,-15.9,74,3542,5000,1038.437,2020/02/18 14:05:24.408+00
883,a81758fffe03e451,-15,74,3542,5000,1038.304,2020/02/18 14:15:24.401+00
884,a81758fffe03e451,-15,73,3542,5000,1038.369,2020/02/18 14:25:24.366+00
885,a81758fffe03e451,-15.4,73,3542,5000,1038.126,2020/02/18 14:35:24.354+00
886,a81758fffe03e451,-15.7,73,3544,5000,1038.164,2020/02/18 14:45:24.344+00
887,a81758fffe037506,25.1,33,,,,2020/02/18 14:45:48.423+00
888,a81758fffe03e451,-15.1,73,3542,5000,1038.234,2020/02/18 14:55:24.383+00
889,a81758fffe03e451,-14.4,73,3544,5000,1038.28,2020/02/18 15:05:24.371+00
890,a81758fffe03e451,-13.8,73,3544,5000,1038.101,2020/02/18 15:15:24.375+00
891,a81758fffe03e451,-13,73,3547,5000,1038.091,2020/02/18 15:25:24.327+00
892,a81758fffe037506,25,33,,,,2020/02/18 15:30:48.234+00
893,a81758fffe03e451,-11.8,73,3552,5000,1037.814,2020/02/18 15:55:24.301+00
894,a81758fffe037506,25,33,,,,2020/02/18 16:00:48.112+00
895,a81758fffe03e451,-11.3,73,3552,5000,1037.841,2020/02/18 16:05:24.289+00
896,a81758fffe03e451,-10.8,73,3552,5000,1037.512,2020/02/18 16:15:24.270+00
897,a81758fffe03e451,-10.6,73,3552,5000,1037.298,2020/02/18 16:25:24.266+00
898,a81758fffe03e451,-10.4,73,3552,5000,1036.906,2020/02/18 16:35:24.295+00
899,a81758fffe03e451,-10.2,73,3555,5000,1036.726,2020/02/18 16:45:24.278+00
900,a81758fffe037506,25,32,,,,2020/02/18 16:45:47.937+00
901,a81758fffe03e451,-9.4,73,3555,5000,1036.598,2020/02/18 16:55:24.263+00
902,a81758fffe037506,24.9,32,,,,2020/02/18 17:00:47.881+00
903,a81758fffe03e451,-9.1,72,3557,5000,1036.14,2020/02/18 17:15:24.203+00
904,a81758fffe03e451,-8.9,72,3557,5000,1036.093,2020/02/18 17:25:24.187+00
905,a81758fffe037506,24.9,32,,,,2020/02/18 17:30:47.756+00
906,a81758fffe03e451,-8.7,72,3557,5000,1035.666,2020/02/18 17:35:24.169+00
907,a81758fffe03e451,-8.4,72,3557,5000,1035.437,2020/02/18 17:45:24.153+00
908,a81758fffe03e451,-8.1,72,3557,5000,1035.268,2020/02/18 17:55:24.185+00
909,a81758fffe037506,24.9,32,,,,2020/02/18 18:00:47.633+00
910,a81758fffe03e451,-7.7,72,3557,5000,1034.841,2020/02/18 18:05:24.162+00
911,a81758fffe03e451,-7.4,72,3560,5000,1034.712,2020/02/18 18:15:24.142+00
912,a81758fffe03e451,-7,72,3557,5000,1034.268,2020/02/18 18:25:24.105+00
913,a81758fffe037506,24.9,32,,,,2020/02/18 18:30:47.508+00
914,a81758fffe03e451,-6.7,72,3562,5000,1034.063,2020/02/18 18:35:24.082+00
915,a81758fffe03e451,-6.5,72,3560,5000,1033.657,2020/02/18 18:45:24.069+00
916,a81758fffe03e451,-6.4,72,3562,5000,1033.501,2020/02/18 18:55:24.049+00
917,a81758fffe03e451,-6.2,72,3562,5000,1033.345,2020/02/18 19:05:24.035+00
918,a81758fffe03e451,-6,72,3562,5000,1032.819,2020/02/18 19:15:24.054+00
919,a81758fffe037506,24.8,32,,,,2020/02/18 19:15:47.327+00
920,a81758fffe03e451,-5.9,72,3562,5000,1032.557,2020/02/18 19:25:24.023+00
921,a81758fffe037506,24.9,32,,,,2020/02/18 19:30:47.273+00
922,a81758fffe03e451,-6.1,72,3562,5000,1032.38,2020/02/18 19:35:24.008+00
923,a81758fffe03e451,-6.5,71,3562,5000,1031.843,2020/02/18 19:45:23.990+00
924,a81758fffe03e451,-6.8,71,3565,5000,1031.748,2020/02/18 19:55:23.934+00
925,a81758fffe037506,24.9,32,,,,2020/02/18 20:00:47.144+00
926,a81758fffe03e451,-6.6,72,3562,5000,1031.543,2020/02/18 20:05:23.937+00
927,a81758fffe03e451,-6.6,71,3562,5000,1031.075,2020/02/18 20:15:23.897+00
928,a81758fffe037506,24.9,32,,,,2020/02/18 20:15:47.081+00
929,a81758fffe03e451,-6.8,71,3562,5000,1030.987,2020/02/18 20:25:23.880+00
930,a81758fffe037506,24.9,32,,,,2020/02/18 20:30:47.032+00
931,a81758fffe03e451,-6.8,71,3562,5000,1030.657,2020/02/18 20:35:23.869+00
932,a81758fffe03e451,-6.8,71,3562,5000,1030.355,2020/02/18 20:45:23.850+00
933,a81758fffe03e451,-6.7,71,3562,5000,1030.55,2020/02/18 20:55:23.872+00
934,a81758fffe03e451,-6.7,71,3562,5000,1030.727,2020/02/18 21:05:23.850+00
935,a81758fffe03e451,-6.6,71,3562,5000,1030.838,2020/02/18 21:15:23.836+00
936,a81758fffe037506,25,32,,,,2020/02/18 21:30:46.782+00
937,a81758fffe03e451,-7,71,3565,5000,1029.372,2020/02/18 21:55:23.767+00
938,a81758fffe03e451,-6.9,71,3562,5000,1029.063,2020/02/18 22:05:23.754+00
939,a81758fffe03e451,-6.9,72,3565,5000,1028.676,2020/02/18 22:25:23.677+00
940,a81758fffe03e451,-6.9,72,3565,5000,1028.48,2020/02/18 22:35:23.660+00
941,a81758fffe03e451,-6.8,72,3562,5000,1028.081,2020/02/18 22:45:23.649+00
942,a81758fffe03e451,-6.8,72,3562,5000,1028.184,2020/02/18 22:55:23.623+00
943,a81758fffe03e451,-6.7,72,3562,5000,1027.978,2020/02/18 23:05:23.610+00
944,a81758fffe03e451,-6.7,72,3565,5000,1027.693,2020/02/18 23:15:23.633+00
945,a81758fffe03e451,-6.6,72,3562,5000,1027.263,2020/02/18 23:25:23.610+00
946,a81758fffe03e451,-6.6,73,3562,5000,1026.978,2020/02/18 23:35:23.595+00
947,a81758fffe03e451,-6.6,73,3562,5000,1026.667,2020/02/18 23:45:23.549+00
948,a81758fffe03e451,-6.5,73,3562,5000,1026.119,2020/02/18 23:55:23.530+00
949,a81758fffe03e451,-6.5,73,3562,5000,1025.648,2020/02/19 00:05:23.512+00
950,a81758fffe03e451,-6.6,73,3565,5000,1025.115,2020/02/19 00:15:23.491+00
951,a81758fffe03e451,-6.6,74,3565,5000,1024.688,2020/02/19 00:25:23.469+00
952,a81758fffe03e451,-6.5,74,3565,5000,1024.25,2020/02/19 00:35:23.451+00
953,a81758fffe03e451,-6.5,74,3562,5000,1024.02,2020/02/19 00:45:23.477+00
954,a81758fffe03e451,-6.4,74,3562,5000,1023.759,2020/02/19 00:55:23.453+00
955,a81758fffe03e451,-6.4,74,3562,5000,1023.269,2020/02/19 01:05:23.436+00
956,a81758fffe03e451,-6.4,74,3565,5000,1022.982,2020/02/19 01:15:23.385+00
957,a81758fffe03e451,-6.3,74,3565,5000,1022.764,2020/02/19 01:25:23.369+00
958,a81758fffe03e451,-6.3,74,3562,5000,1022.663,2020/02/19 01:35:23.356+00
959,a81758fffe03e451,-6.4,75,3565,5000,1022.314,2020/02/19 01:45:23.338+00
960,a81758fffe037506,25.2,32,,,,2020/02/19 01:45:45.748+00
961,a81758fffe03e451,-6.4,75,3565,5000,1021.59,2020/02/19 01:55:23.314+00
962,a81758fffe03e451,-6.4,75,3565,5000,1020.923,2020/02/19 02:05:23.301+00
963,a81758fffe03e451,-6.3,75,3565,5000,1020.534,2020/02/19 02:15:23.332+00
964,a81758fffe03e451,-6.3,75,3567,5000,1020.248,2020/02/19 02:25:23.362+00
965,a81758fffe03e451,-6.3,75,3565,5000,1020.204,2020/02/19 02:35:23.284+00
966,a81758fffe03e451,-6.2,75,3565,5000,1019.687,2020/02/19 02:45:23.228+00
967,a81758fffe03e451,-6.2,75,3565,5000,1019.279,2020/02/19 02:55:23.208+00
968,a81758fffe03e451,-6.2,75,3565,5000,1018.756,2020/02/19 03:05:23.227+00
969,a81758fffe03e451,-6.1,75,3565,5000,1018.458,2020/02/19 03:15:23.171+00
970,a81758fffe03e451,-6.1,75,3565,5000,1018.057,2020/02/19 03:25:23.197+00
971,a81758fffe03e451,-6.1,76,3567,5000,1017.433,2020/02/19 03:35:23.174+00
972,a81758fffe03e451,-5.9,76,3565,5000,1017.212,2020/02/19 03:45:23.161+00
973,a81758fffe037506,25.2,32,,,,2020/02/19 03:45:45.263+00
974,a81758fffe03e451,-5.7,76,3565,5000,1016.693,2020/02/19 03:55:23.102+00
975,a81758fffe03e451,-5.8,76,3565,5000,1015.746,2020/02/19 04:05:23.084+00
976,a81758fffe03e451,-5.7,76,3562,5000,1015.505,2020/02/19 04:15:23.064+00
977,a81758fffe03e451,-5.6,76,3565,5000,1015.166,2020/02/19 04:25:23.042+00
978,a81758fffe03e451,-5.4,76,3567,5000,1015.029,2020/02/19 04:35:23.023+00
979,a81758fffe03e451,-5.3,76,3567,5000,1014.916,2020/02/19 04:45:23.005+00
980,a81758fffe03e451,-5.3,76,3567,5000,1014.435,2020/02/19 04:55:23.034+00
981,a81758fffe03e451,-5.4,76,3567,5000,1014.187,2020/02/19 05:05:23.007+00
982,a81758fffe03e451,-5.5,76,3565,5000,1014.134,2020/02/19 05:15:22.990+00
983,a81758fffe03e451,-5.4,76,3565,5000,1013.772,2020/02/19 05:25:22.969+00
984,a81758fffe03e451,-5.4,76,3567,5000,1013.259,2020/02/19 05:35:22.948+00
985,a81758fffe03e451,-5.3,76,3567,5000,1012.355,2020/02/19 05:55:22.914+00
986,a81758fffe03e451,-5.2,76,3567,5000,1012.044,2020/02/19 06:05:22.857+00
987,a81758fffe03e451,-5.1,77,3567,5000,1011.571,2020/02/19 06:15:22.842+00
988,a81758fffe037506,25.2,32,,,,2020/02/19 06:15:44.654+00
989,a81758fffe03e451,-5.1,77,3567,5000,1011.468,2020/02/19 06:25:22.823+00
990,a81758fffe03e451,-5,77,3567,5000,1011.182,2020/02/19 06:35:22.794+00
991,a81758fffe03e451,-4.9,77,3567,5000,1010.893,2020/02/19 06:45:22.817+00
992,a81758fffe03e451,-4.7,77,3565,5000,1010.462,2020/02/19 06:55:22.860+00
993,a81758fffe03e451,-4.6,77,3567,5000,1009.873,2020/02/19 07:05:22.832+00
994,a81758fffe03e451,-4.6,77,3567,5000,1009.598,2020/02/19 07:15:22.764+00
995,a81758fffe03e451,-4.5,77,3567,5000,1008.246,2020/02/19 07:55:22.642+00
996,a81758fffe03e451,-4.5,77,3567,5000,1008.849,2020/02/19 08:05:22.621+00
997,a81758fffe03e451,-4.5,77,3567,5000,1008.509,2020/02/19 08:15:22.602+00
998,a81758fffe03e451,-4.5,77,3567,5000,1008.386,2020/02/19 08:25:22.583+00
999,a81758fffe03e451,-4.3,77,3567,5000,1008.413,2020/02/19 08:35:22.605+00
1000,a81758fffe037506,25.1,32,,,,2020/02/19 08:45:44.055+00
1001,a81758fffe03e451,-4.3,78,3567,5000,1008.547,2020/02/19 08:55:22.610+00
1002,a81758fffe03e451,-4.5,78,3567,5000,1008.494,2020/02/19 09:15:22.521+00
1003,a81758fffe03e451,-4.4,78,3567,5000,1008.275,2020/02/19 09:25:22.502+00
1004,a81758fffe03e451,-4.4,78,3567,5000,1008.429,2020/02/19 09:35:22.476+00
1005,a81758fffe03e451,-4.4,78,3567,5000,1008.156,2020/02/19 09:45:22.455+00
1006,a81758fffe03e451,-4.3,78,3567,5000,1007.843,2020/02/19 10:05:22.413+00
1007,a81758fffe03e451,-4.1,78,3567,5000,1008.67,2020/02/19 10:35:22.358+00
1008,a81758fffe03e451,-4,78,3567,5000,1008.532,2020/02/19 10:45:22.303+00
1009,a81758fffe03e451,-4.1,78,3567,5000,1008.214,2020/02/19 10:55:22.281+00
1010,a81758fffe03e451,-4,78,3567,5000,1008.074,2020/02/19 11:05:22.258+00
1011,a81758fffe03e451,-4,78,3567,5000,1008.026,2020/02/19 11:15:22.231+00
1012,a81758fffe03e451,-4.1,78,3567,5000,1008.106,2020/02/19 11:25:22.250+00
1013,a81758fffe03e451,-4.1,78,3567,5000,1008.091,2020/02/19 11:45:22.269+00
1014,a81758fffe037506,25.2,31,,,,2020/02/19 11:45:43.316+00
1015,a81758fffe03e451,-3.5,79,3567,5000,1008.282,2020/02/19 12:25:22.187+00
1016,a81758fffe037506,25.2,32,,,,2020/02/19 13:00:43.011+00
1017,a81758fffe03e451,0.8,79,3572,5000,1008.785,2020/02/19 13:35:21.971+00
1018,a81758fffe03e451,1.1,78,3572,5000,1008.727,2020/02/19 13:45:21.942+00
1019,a81758fffe03e451,1.7,79,3575,5000,1008.724,2020/02/19 13:55:21.885+00
1020,a81758fffe03e451,2.3,79,3578,5000,1008.704,2020/02/19 14:15:21.830+00
1021,a81758fffe037506,25.2,32,,,,2020/02/19 14:15:42.726+00
1022,a81758fffe03e451,2.4,78,3575,5000,1008.582,2020/02/19 14:25:21.793+00
1023,a81758fffe037506,25.2,32,,,,2020/02/19 14:45:42.589+00
1024,a81758fffe03e451,2.5,78,3578,5000,1008.987,2020/02/19 14:55:21.741+00
1025,a81758fffe037506,25.3,32,,,,2020/02/19 15:00:42.561+00
1026,a81758fffe03e451,3.1,78,3578,5000,1009.195,2020/02/19 15:15:21.690+00
1027,a81758fffe037506,25.3,32,,,,2020/02/19 15:15:42.468+00
1028,a81758fffe037506,25.4,32,,,,2020/02/19 15:30:42.399+00
1029,a81758fffe03e451,2.7,77,3580,5000,1009.274,2020/02/19 16:15:21.514+00
1030,a81758fffe037506,25.5,32,,,,2020/02/19 16:15:42.222+00
1031,a81758fffe03e451,2.7,76,3580,5000,1009.363,2020/02/19 16:25:21.480+00
1032,a81758fffe03e451,3,76,3580,5000,1009.184,2020/02/19 16:35:21.421+00
1033,a81758fffe03e451,2.8,76,3580,5000,1008.915,2020/02/19 16:45:21.385+00
1034,a81758fffe03e451,2.7,76,3580,5000,1008.997,2020/02/19 16:55:21.362+00
1035,a81758fffe03e451,2.6,76,3580,5000,1009.344,2020/02/19 17:05:21.334+00
1036,a81758fffe03e451,2.4,75,3580,5000,1009.121,2020/02/19 17:15:21.320+00
1037,a81758fffe03e451,1.2,72,3580,5000,1010.143,2020/02/19 18:55:21.033+00
1038,a81758fffe03e451,1.1,72,3578,5000,1010.416,2020/02/19 19:05:21.048+00
1039,a81758fffe03e451,0.9,72,3578,5000,1010.602,2020/02/19 19:15:21.128+00
1040,a81758fffe03e451,1,72,3578,5000,1010.964,2020/02/19 19:25:21.049+00
